Geneid	RNA STAR on data 38, data 36, and data 35: mapped.bam
LOC105369225	0
MIR4315-1	0
PLEKHM1	7
ARHGAP27	36
LOC105371796	0
RNA5SP443	0
KRTAP9-12P	0
KRTAP9-2	0
KRTAP9-4	0
KRTAP9-9	0
KRTAP9-6	0
KRTAP9-11P	0
KRTAP9-7	0
KRTAP9-10P	0
KRTAP29-1	0
LOC102724956	0
TBC1D3I	0
LOC105371747	0
CCL4L1	46
CCL3L1	11
LOC107987437	2
LOC105379634	0
CCL3P1	0
TBC1D3G	0
LOC100420853	0
YWHAEP6	1
LOC105379635	0
CCL4L2	0
CCL3L3	0
TBC1D3B	0
LOC100420851	4
LOC107985056	1
LOC100419980	1
LOC107985055	0
RN7SL301P	0
CCL4	1
LOC101927369	3
CCL3	1
CCL3-AS1	0
CCL18	10
LOC105379599	0
MIR3183	0
LOC105371481	0
LOC112268190	0
ABR	106
TIMM22	0
NXN	613
RPH3AL-AS1	0
RPH3AL	117
LOC107984761	0
LOC107984089	2
FMN1	60
GREM1-AS1	2
GREM1	3
LOC105370756	0
SCG5-AS1	1
LOC105379633	0
SCG5	0
ARHGAP11A-SCG5	0
ARHGAP11A	0
RN7SL286P	0
GOLGA8N	1
LOC101928042	0
LINC02256	21
WHAMMP1	6
LOC107984723	3
LOC101060588	0
RNU6-18P	0
LOC107984069	1
LOC105370754	0
CHRNA7	8
DEPDC1P1	0
LOC105370753	2
OTUD7A	3
LOC400347	0
UBE2CP4	1
LOC105370939	1
LOC105376707	0
KLF13	129
LOC283710	2
LOC107984092	4
LINC02352	2
LOC107984779	0
MIR211	0
LOC105370752	11
TRPM1	1
RNU6-466P	0
MTMR10	89
FAN1	21
LOC388104	2
LOC100629121	0
HERC2P10	0
RN7SL82P	0
LOC107987436	0
LOC101930434	0
LOC107984025	0
LOC100288637	2
ARHGAP11B	0
RN7SL628P	0
GOLGA8H	5
ARHGAP11B-DT	2
ULK4P1	0
DNM1P29	0
RN7SL196P	0
LOC100288482	0
GOLGA8R	0
LOC105376704	1
MPHOSPH10P3	2
LOC105370750	0
LOC101929944	0
GOLGA8Q	3
DNM1P50	1
ULK4P2	0
LOC105370751	0
CHRFAM7A	6
LOC102724055	2
RNU6-17P	0
LOC728424	1
LINC02249	0
LOC105370747	2
LOC105370746	0
DNM1P30	1
RN7SL469P	0
LOC101929922	0
GOLGA8T	1
ULK4P3	2
DNM1P28	0
RN7SL673P	0
GOLGA8J	1
SYNGR2P1	0
NCAPGP2	15
HMGN2P5	6
TJP1	70
LOC105370743	0
LOC100130111	0
TUBBP8	0
NSMCE3	0
LOC100420707	0
FAM189A1	16
APBA2	3
PDCD6IPP2	4
LOC100289656	0
LOC100996670	0
WHAMMP2	0
RN7SL719P	0
LOC107984746	0
GOLGA8M	1
LOC100419574	0
HERC2P9	0
HERC2P11	0
LOC105369220	0
LOC100132202	0
MPHOSPH10P8	0
GOLGA8G	0
ABCB10P4	0
MIR4509-3	0
LOC101059997	0
MIR4509-2	0
ABCB10P3	0
GOLGA8F	11
MPHOSPH10P7	0
GOLGA6L22	1
LOC101060587	0
HERC2P1	0
RPL41P2	27
HERC2	88
RPL5P32	0
OCA2	6
LOC100421667	0
MIR4509-1	0
ABCB10P1	0
RN7SL106P	0
GOLGA8DP	1
MPHOSPH10P5	0
GOLGA6L1	0
LOC101060118	0
ELMO2P1	2
TUBGCP5	11
PRB1	0
PRB4	0
PRB3	0
LOC100420583	0
LOC107987435	0
TAS2R42	0
TAS2R67P	0
SMIM10L1	164
TAS2R30	0
TAS2R45	0
TAS2R68P	2
TAS2R46	0
TAS2R63P	0
TAS2R31	0
TAS2R19	0
TAS2R20	0
TAS2R50	0
TAS2R15P	0
TAS2R14	0
PRH1-TAS2R14	0
PRH2	0
TAS2R13	0
TAS2R12P	0
PRH1	0
PRR4	0
PRH1-PRR4	0
LOC100420580	0
TAS2R10	0
LOC107984459	0
TAS2R9	0
TAS2R8	0
TAS2R7	0
IFITM10	96
KRTAP5-6	0
LINC02708	0
FAM99B	0
FAM99A	0
KRTAP5-5	0
KRTAP5-4	1
KRTAP5-3	0
KRTAP5-2	0
KRTAP5-1	0
KRTAP5-AS1	0
DUSP8	0
LOC105379626	1
LOC105379586	0
LOC105377775	0
LOC105379627	0
FAM20C	534
LOC105375116	0
LOC105375115	0
LOC100507642	3
LOC102723672	0
LOC105375114	2
LOC101929756	0
LOC105375113	0
LOC107986751	6
LOC105375112	3
LOC102723872	2
RNU1-79P	0
LOC107987429	0
LOC112267926	0
LOC107987427	0
LOC105375006	0
TRA-CGC2-1	0
TRA-AGC4-1	6
LINC00533	0
TRT-CGT3-1	0
TRA-TGC2-1	0
LOC105374996	3
TRA-TGC9-1	0
TRA-AGC3-1	0
TRS-GCT4-1	0
TRQ-TTG2-1	0
ZBED9	0
TRR-TCG5-1	0
LOC107986586	0
TRI-TAT3-1	0
GPX5	0
GPX6	1
PROP1	6
SUDS3P1	0
LOC100128340	1
LOC728554	0
MCCC2	205
HMGN1P12	0
LOC100419852	0
BDP1	8
LOC107987434	0
PMCHL2	3
LINC02197	0
LOC107986421	1
LOC441081	9
GUSBP17	0
LOC107987433	0
GUSBP9	27
CDH12P4	0
NAIPP4	1
GTF2H2	5
NAIPP1	0
NAIP	3
SMN1	5
SERF1A	0
CDH12P3	0
NAIPP2	3
SMN2	2
SERF1B	0
CDH12P2	0
LOC105369228	0
LOC105379023	0
LOC112268330	0
GUSBP1	52
LOC728452	0
LOC728506	1
GUSBP15	5
GUSBP3	0
LOC105379623	0
RARRES2P4	0
FRG2	0
DUX4L9	0
RNA5SP175	0
RNA5SP174	0
TUBB7P	0
MLLT10P2	0
FRG1	4
LINC01881	7
LINC01880	0
LOC105373980	0
LOC285097	0
LINC01238	0
LINC01237	0
LOC101926946	2
LOC105374866	0
LOC112268329	0
OR2G6	2
OR2AS2P	0
OR2T5	0
LOC105373277	0
OR2T3	0
LOC105373279	0
OR2T2	0
OR2T7	0
OR2T1	0
OR2T6	0
OR2T4	0
TBX22	1
LINC00685	3
APOBEC3A_B	0
LOC105373032	0
NCF4	302
NCF4-AS1	0
PVALB	0
NDUFA9P1	0
RPL41P3	1
RBFOX2	25
APOL5	2
MRPS16P3	0
CABIN1	906
GSTTP2	0
GSTT1	675
GSTT1-AS1	0
LOC391322	3
LOC100420769	5
EIF4EBP1P2	0
MTND1P13	0
GSTT4	1
GSTT2	12
DDT	0
DDTL	0
GSTT2B	5
LOC100652871	0
LOC100129358	0
LOC107985558	0
MIF	0
MIF-AS1	0
RN7SL268P	0
SLC2A11	0
DERL3	1
SMARCB1	0
MMP11	0
LOC107985577	0
CHCHD10	0
C22orf15	26
LINC02557	0
LOC648771	29
FAM230I	0
LINC01659	0
LOC107985555	0
ZDHHC8P1	0
CES5AP1	0
LL22NC03-63E9.3	0
PRAME	0
LOC105379601	0
ZNF280A	0
LOC105379602	0
ZNF280B	0
LOC100736412	0
LOC105379603	50
LOC105379604	0
LOC102725003	7
LOC105379605	0
IGLV5-39	0
IGLV7-43	0
LOC102724999	41
IGLV5-45	0
SNORD159	0
LSS	39
SPATC1L	1
FTCD-AS1	0
FTCD	2
GART	218
DNAJC28	0
RPS5P3	0
TMEM50B	1
IFNGR2	201
C21orf62	1
C21orf62-AS1	0
PAXBP1	173
RNU4-45P	0
LOC100420035	0
LOC105379618	0
LINC00308	0
LOC100134423	2
BTG3-AS1	0
BTG3	256
LOC107987418	0
NEK4P1	0
LOC107985511	0
PCMTD2	55
MYT1	0
LOC105372727	0
NPBWR2	0
OPRL1	2
KCNQ2-AS1	0
LOC105372721	2
KCNQ2	0
LOC105372704	0
TAF4	47
MIR1257	0
CDH4	11
LOC107985440	0
LOC107987425	23
PCAT19	224
TPM3P5	43
PLEKHA3P1	3
LINC01480	1
LOC110467527	0
CEACAM21	56
CEACAMP3	0
DNAJC19P2	0
LOC105372404	0
CEACAM4	10
DNAJC19P3	0
LOC105372405	0
CEACAM7	1
GPI	2485
GARRE1	51
RPL29P33	0
LSM14A	38
ZNF92P2	0
PCGF7P	2
MTDHP5	0
VN1R85P	0
ZNF676	2
BNIP3P30	0
LOC105372328	0
LOC107985324	0
BNIP3P31	0
ZNF43	36
BRI3BPP1	0
CCNYL6	0
ZNF100	0
VN1R84P	0
MTDHP4	0
MTDHP3	1
LOC400682	6
ZNF430	73
LOC112268247	0
KRT18P40	0
ZNF85	0
LOC100418993	0
LOC100418992	0
LOC100418991	0
LOC100418990	0
LOC100418989	0
LOC100418988	0
LOC100418987	0
LOC100418986	0
BNIP3P24	0
ZNF66	6
VN1R79P	0
LOC100533638	0
LOC105372319	0
SBNO2	25
MED16	472
CFD	0
ELANE	0
PRTN3	0
AZU1	0
CTDP1	245
CTDP1-DT	0
LOC284240	0
DSEL	0
LOC100422053	0
RPLP0P11	0
LOC105372115	0
SKA1	0
LOC105372114	0
RNA5SP458	0
TBCD	537
B3GNTL1	24
METRNL	896
SEPTIN9	3060
LOC107984143	0
SEPTIN9-DT	0
LACAT1	0
MYL6P5	0
RDM1P4	0
LOC107984156	0
LOC100294336	1
LOC101929775	0
LOC107984142	0
LOC112268319	0
LOC100996747	0
LOC100996745	0
LOC105371801	0
LOC105371799	1
RN7SL656P	0
LRRC37A	9
LOC107987254	3
LOC100996709	3
NSFP1	2
LOC101929774	1
KRTAP16-1	0
KRTAP17-1	0
TBC1D3P7	0
KRT33A	0
LOC105371778	0
KRT33B	0
KRT34	0
LOC100653049	0
KRT31	1
KRT41P	2
LOC100505782	0
KRT37	0
KRTAP9-3	0
KRTAP9-8	0
KRTAP4-12	0
KRTAP4-11	0
KRTAP4-9	0
KRTAP4-16	0
KRTAP4-8	0
LOC100996750	0
KRTAP2-5P	0
KRTAP2-4	0
KRTAP2-3	0
KRTAP2-2	0
KRTAP2-1	0
KRTAP1-1	0
KRTAP1-3	0
KRTAP1-4	0
KRTAP1-5	0
KRTAP3-1	0
KRTAP3-4P	0
KRTAP3-2	0
KRTAP3-3	0
KRT40	0
KRT39	0
LOC107985072	0
KRT23	0
KRT20	0
KRT12	0
LOC105371777	1
C17orf98	0
MIR4727	0
CWC25	16
PIP4K2B	0
RNU6-866P	0
PSMB3	0
TRN-GTT2-5	0
LOC100287808	0
PCGF2	0
RNA5SP440	0
CISD3	0
MIR4726	0
LOC105371762	0
MLLT6	0
MIR4734	0
LOC105371763	0
LOC105371764	0
EPOP	0
LOC105371761	0
SRCIN1	9
LOC101929494	0
ARHGAP23	43
SOCS7	12
GPR179	0
MRPL45	39
LOC105371760	0
NPEPPSP1	9
TBC1D3	0
LOC102723933	0
RNA5SP526	0
LOC112268325	0
TBC1D3E	12
LOC102723851	0
RNU6-489P	0
YWHAEP7	0
LOC105371757	0
LOC105371754	0
LOC107985009	0
HNF1B	15
LOC105371756	0
LOC105371755	0
MIR378J	0
DDX52	57
SYNRG	6
DUSP14	16
LOC100419621	0
TADA2A	9
C17orf78	1
SNORA90	0
RPL18AP12	53
HMGB1P24	0
RPS2P49	0
ACACA	13
LOC105371753	0
MIR2909	0
AATF	10
LHX1	11
LHX1-DT	1
LOC105371750	10
LOC105379600	0
LOC105371751	0
LOC105376836	3
MRM1	5
LOC107985031	0
DHRS11	0
RPS2P50	0
GGNBP2	21
PIGW	0
MYO19	8
RNA5SP439	0
ZNHIT3	0
LOC105371749	0
TBC1D3JP	0
TBC1D3F	0
RNU6-1192P	0
TBC1D3H	0
LOC100420852	0
LOC102723414	0
LOC101060212	0
CCL23	114
CCL15	0
CCL15-CCL14	0
CCL14	0
CCL16	0
LYZL6	1
RDM1	0
LOC100133244	0
LRRC37A9P	0
LRRC37A8P	0
LOC105371745	0
CCL5	0
LOC105371744	0
LOC107985049	0
HEATR9	0
TAF15	0
MMP28	42
SERPINF1	996
SERPINF2	6
WDR81	187
MIR22	0
MIR22HG	0
TLCD2	3
PRPF8	0
RILP	15
SCARF1	0
RN7SL105P	0
SLC43A2	214
CRK	27
YWHAE	0
ABR-AS1	0
MRPL14P1	0
LOC105371480	0
LOC105371425	0
LOC101929045	1
LINC02091	0
DOC2B	2
SCGB1C2	0
LOC101929828	0
GTF2IP17	0
LOC101929823	0
LINC02887	0
LOC102723777	0
LOC101929817	0
UTP4	90
RNU6-22P	0
SNTB2	268
CES5A	1
CES1	327
LOC107987423	171
LOC441750	0
LOC100133127	0
LOC105371105	0
LOC105371098	1
NPIPA7	0
MIR6511A3	0
PKD1P2	15
MIR6770-2	0
MIR6511A2	0
PKD1P1	10
MIR3180-2	0
MIR3670-2	0
MIR3179-2	0
LOC105371099	0
NOMO3	1
LOC105371100	0
ABCC6	43
RPL17P40	2
ABCC1	184
RPL15P20	0
LOC107984869	15
RNU6-213P	0
CEP20	18
MYH11	5
NDE1	3
MIR484	0
MIR6506	0
MARF1	0
LOC105371102	0
BMERB1	9
MPV17L	4
NPIPA5	5
LOC105371103	0
ABCC6P1	30
ABCC6P2	0
NOMO1	23
MIR3179-1	0
MIR3670-1	0
MIR3180-1	0
MIR1972-1	0
LOC728138	1
NPIPA1	3
MIR3179-3	0
MIR3670-3	0
MIR3180-3	0
LOC102724992	12
MIR6511A1	0
LOC100288162	0
MIR6770-1	0
NPIPA2	25
PKD1	216
LOC102724984	19
MIR1972-2	0
NTAN1	13
RRN3	13
LOC100505915	1
NPIPP1	10
NPIPA8	1
MIR6511B2	0
PKD1P6-NPIPP1	20
PDXDC1	126
MIR4516	6
MIR3180-4	0
LOC105371096	0
LOC105371097	0
LOC107984870	0
LOC100652777	0
NPIPA3	0
LOC105371095	0
PLA2G10	0
RNU7-125P	0
BFAR	4
RN7SL274P	0
LOC107984865	0
LOC105371094	0
LOC107987416	0
PARN	2
CDIP1	10
HMOX2	0
NMRAL1	3
DNAJA3	0
VASN	0
CORO7	0
PAM16	0
CORO7-PAM16	0
GLIS2-AS1	0
GLIS2	79
HS3ST6	0
LINC02124	7
LINC00254	0
CAPN15	610
LINC00235	0
LOC107987417	0
RAB11FIP3	11
DECR2	1
CPEB1	7
RPS17	0
DNM1P38	0
LOC105370926	4
GOLGA2P10	158
CSPG4P10	0
UBE2Q2P6	19
LOC102724034	0
GOLGA6L3	42
GOLGA6L9	58
RPL9P8	0
UBE2Q2P2	4
GOLGA6L4	16
DNM1P41	14
LOC103171574	0
UBE2Q2L	2
LOC440300	7
LOC105379597	2
LOC101929479	2
GOLGA2P7	35
GOLGA6L10	48
DNM1P43	0
ADAMTS7P1	1
MIR4311	0
LOC105370867	0
MEGF11	8
RNU1-119P	0
LOC105370798	0
SORD2P	12
TRIM69	4
LOC100419583	0
MIR10393	0
B2M	5593
PATL2	50
LOC107987422	3
CYFIP1	769
GOLGA8IP	0
RN7SL495P	0
LOC101927846	1
LOC100419579	2
HERC2P2	153
HERC2P7	1
LOC112268161	0
MPHOSPH10P9	0
GOLGA8EP	0
SPATA31E3P	0
LOC441711	3
LOC102724737	0
LOC107987218	0
FAM30C	5
OR4M2B	0
OR4H6P	0
LOC107987217	0
LINC02203	0
OR11J6P	0
OR11J2P	0
MIR5701-2	0
NF1P9	13
LOC105369227	0
LOC107984135	0
VN1R60P	0
RNU6-631P	0
MIR3118-3	0
POTEB3	9
GRAMD4P6	0
CXADRP2	27
LONRF2P4	0
RNU6-1235P	0
LOC105379593	0
LOC646214	9
LOC105370714	3
LOC105370715	0
NBEAP4	3
IGHV5-78	0
MIR5195	0
IGHVIII-76-1	0
IGHV3-76	0
IGHV3-75	0
IGHVII-74-1	0
IGHV3-74	0
IGHV3-73	0
IGHV3-72	0
IGHV3-71	0
IGHV2-70	12
IGHV1-69D	22
IGHV1-69-2	0
IGHV3-69-1	0
IGHV2-70D	0
IGHV1-69	0
IGHV1-68	0
IGHVIII-67-4	0
IGHVIII-67-3	0
IGHVIII-67-2	0
IGHVII-67-1	0
SLC20A1P1	0
IGHV1-67	0
IGHV3-66	0
IGHVII-65-1	0
IGHV3-65	0
LOC102724977	0
IGHV3-64	0
GOLGA4P3	0
IGHV3-63	1
IGHVII-62-1	0
IGHV3-62	0
IGHV4-61	0
IGHVII-60-1	0
RNA5SP389	0
IGHV3-60	0
IGHV4-59	0
IGHV1-58	0
IGHV3-57	0
IGHV7-56	0
IGHV4-55	1
IGHV3-54	0
IGHVII-53-1	0
IGHV3-53	0
IGHV3-52	0
IGHVII-51-2	0
IGHV8-51-1	0
IGHV5-51	0
IGHV3-50	0
IGHVII-49-1	0
IGHV3-49	0
IGHV3-48	0
IGHVIII-47-1	0
IGHV3-47	0
IGHVII-46-1	0
IGHV1-46	0
IGHV1-45	0
IGHVII-44-2	0
IGHVIV-44-1	0
LINC00221	0
IGHVIII-44	0
IGHVII-43-1	0
IGHV3-43	0
IGHV3-42	0
HOMER2P1	0
IGHV3-41	0
IGHVII-40-1	0
