Geneid	RNA STAR on data 13, data 25, and data 24: mapped.bam
CDRT15P10	0
RNA5-8SP6	0
RNA18SP2	0
LOC101059962	0
CDC27P2	1
PCMTD1P1	0
DUX4L31	0
MRPL57P10	0
RNA5SP519	0
RNA5SP518	0
TSPY5P	0
TSPY20P	0
RBMY2QP	12
RBMY2OP	4
TTTY23	0
TSPY13P	0
TSPY18P	0
RBMY2NP	0
TTTY22	0
LOC107987342	0
TTTY1	0
TTTY2	1
TTTY21	2
TTTY7B	0
TTTY8	0
TSPY16P	0
TSPY25P	0
RBMY3AP	0
TSPY15P	0
TSPY10	0
FAM197Y2	8
TSPY6P	0
FAM197Y3	1
TSPY9	0
FAM197Y4	16
TSPY1	0
FAM197Y5	4
TSPY3	0
FAM197Y6	6
TSPY7P	0
FAM197Y7	0
TSPY8	0
FAM197Y8	1
TSPY4	0
TTTY20	0
RBMY1GP	0
RBMY1A3P	0
LOC105379267	0
LOC105379266	9
LOC105379265	1
LOC105379264	0
ELOCP4	0
USP9YP4	0
USP9YP22	0
CDY3P	0
OFD1P3Y	5
TTTY24P	0
TTTY31P	0
RBMY2MP	12
TTTY11	0
LOC105377235	0
TTTY19	0
LOC105377234	4
TTTY18	0
LOC107987340	6
LINC00279	0
LOC107987354	8
LOC105377232	0
TTTY27P	0
ZNF736P10Y	3
TRIM60P3Y	5
LOC105377231	0
MTND2P3	0
NMTRQ-TTG8-1	0
MTND1P1	0
MTCYBP1	0
MTND6P1	0
ZNF736P6Y	0
TSPY24P	0
RBMY2KP	12
TTTY30P	0
FAM8A7P	0
RBMY2JP	7
LOC105377230	0
ZNF736P9Y	2
ZNF736P7Y	0
BPY2DP	0
ZNF736P8Y	0
TRIM60P2Y	2
ZNF92P1Y	0
TRIM60P1Y	1
LOC105377229	0
TTTY12	0
LOC107987339	1
RFTN1P1	0
TTTY16	1
TSPY12P	0
RBMY2HP	4
TTTY26P	0
LOC107987338	1
RNU6-521P	1
RNU6-941P	0
RN7SKP282	0
PRKY	76
GPR143P	4
FAM199YP	0
TBL1Y	27
ATP5PFP1	0
AMELY	0
GOT2P5	0
SRIP3	1
TSPY17P	0
TTTY8B	0
TTTY7	0
TTTY21B	0
TTTY2B	0
TTTY1B	0
LOC107987353	0
LINC00280	0
RBMY2GP	4
TSPY19P	0
TSPY11P	0
FAM197Y9	9
TSPY2	0
TTTY23B	0
DLGAP5P1	0
TUSC2P1	0
RPL26P37	1
SNX3P1Y	0
KRT18P10	11
EIF4A1P2	92
VDAC1P6	2
RNU2-57P	0
PCDH11Y	3
SERBP1P2	1
MIR9985	0
RNU6-303P	0
UBE2V1P3	9
LOC100533723	2
LOC105377227	2
RNF19BPY	4
USP12PY	2
TGIF2LY	0
PRRC2CP1	0
AGPAT5P1	0
LINC00278	0
EEF1A1P41	5
ZFY-AS1	1
ZFY	160
NAP1L1P2	4
HSFY3P	0
RPS4Y1	2916
TOMM22P2	4
RNASEH2CP1	0
SRY	2
RNU6-1334P	0
XGY2	0
CD99	0
LINC00102	0
CD99P1	0
MIR6089	0
LOC101928092	0
ZBED1	0
DHRSX	0
LOC107985677	0
LOC105379413	0
LOC105379414	0
LOC105373105	0
LOC107985637	0
LOC107985706	0
ASMT	0
AKAP17A	0
P2RY8	0
ASMTL	0
ASMTL-AS1	0
LINC00106	0
LOC105373102	0
SLC25A6	0
LOC101928055	0
LOC101928032	0
IL3RA	0
RNA5SP498	0
MIR3690	0
LOC112268304	0
CSF2RA	0
LOC107985697	0
CRLF2	0
LOC652608	0
LOC100418703	0
RPL14P5	0
SHOX	0
LOC102724521	0
GTPBP6	0
PLCXD1	0
TMLHE	40
TMLHE-AS1	4
H2AB3	0
MIR1184-3	0
F8A3	5
MIR1184-2	0
F8A2	0
H2AB2	0
TMLHEP1	2
LOC101927830	1
PHF10P1	15
TWF1P2	10
CLIC2	557
RAB39B	18
VBP1	331
BRCC3	195
MTCP1	25
CMC4	49
FUNDC2	609
ZNF622P1	2
EEF1A1P31	12
MIR1184-1	0
F8A1	88
H2AB1	0
F8	169
SMIM9	0
HMGN1P37	56
MPP1	171
SNORA56	0
MIR664B	0
SNORA36A	0
DKC1	400
GAB3	90
OR3B1P	0
LOC105373387	0
CTAG2	0
IKBKGP1	26
FAM223B	0
ATF4P1	1
CTAG1B	0
CTAG1A	0
ATF4P2	2
FAM223A	2
IKBKG	185
G6PD	602
FAM3A	455
RN7SL697P	14
SLC10A3	313
UBL4A	347
LAGE3	200
PLXNA3	250
MIR6858	0
FAM50A	589
GDI1	841
ATP6AP1	1128
CH17-340M24.3	39
TAFAZZIN	167
DNASE1L1	235
SNORA70	35
RPL10	12394
EMD	423
FLNA	6053
LOC105373386	7
TKTL1	0
TEX28	2
OPN1MW3	0
TEX28P3	22
OPN1MW2	0
TEX28P1	9
OPN1MW	0
TEX28P2	2
OPN1LW	0
MECP2	415
MIR718	0
IRAK1	828
MIR3202-2	0
MIR3202-1	0
TMEM187	132
HCFC1-AS1	0
HCFC1	461
RENBP	259
NAA10	427
ARHGAP4	248
AVPR2	3
L1CAM-AS1	6
L1CAM	1
CYCSP45	7
PDZD4	33
SSR4	2184
IDH3G	395
SRPK3	2
PLXNB3	10
PLXNB3-AS1	2
ABCD1	127
BCAP31	2621
SLC6A8	62
PNCK	0
RN7SL687P	7
RPL18AP16	7
DUSP9	4
MRFAP1P1	0
KRT18P48	5
LOC105373383	6
CCNQ	152
ATP2B3	15
BGN	1217
ECMXP	0
HAUS7	95
TREX2	8
ZFP92	23
RN7SL667P	0
LOC105373379	1
PNMA6E	1
LOC105373378	0
MIR12129	0
ZNF275	140
PNMA6F	1
PWWP4	0
LOC105373373	13
MAGEA1	0
LOC728307	0
PNMA6B	1
PNMA6A	17
PNMA3	5
HMGN2P48	9
LOC112268308	0
PNMA5	0
LOC105373372	0
ZNF185	130
NSDHL	210
CETN2	521
PSMAGEA	0
MAGEA6-DT	4
MAGEA6	2
CSAG3	0
MAGEA2	0
CSAG4	0
MAGEA12	0
CSAG1	0
MAGEA2B	0
CSAG2	0
MAGEA3	0
LOC100420250	0
GABRQ	3
LOC105373370	0
KRT8P8	5
MIR105-2	0
MIR767	0
MIR105-1	0
RNU6-764P	0
GABRA3	2
MAGEA10	9
MAGEA5P	0
LOC100533997	0
RPSAP60	0
LOC105373369	7
MIR452	0
MIR224	1
GABRE	187
MAGEA4	0
MAGEA4-AS1	1
CNGA2	0
FATE1	1
PRRG3	6
PASD1	0
LOC105377213	0
LOC105373367	4
VMA21	271
LOC107985693	0
NAB1P1	2
GPR50	1
GPR50-AS1	0
MIR4330	1
RNA5SP525	0
RPL12P50	2
RPL19P21	8
HMGB3	532
RNU6-383P	0
PPIAP91	0
CD99L2	448
CYP2C64P	0
MTMR1	312
MTM1	229
MAMLD1	37
XRCC6P2	170
MIR2114	0
LOC643015	7
EOLA2-DT	15
HSFX4	0
EOLA2	147
MAGEA8	0
MAGEA8-AS1	0
LINC00850	0
DUTP4	1
MAGEA7P	0
MAGEA9	0
HSFX1	1
TMEM185AP1	2
LOC100420334	0
LOC100420322	0
MAGEA11	2
LOC100420321	2
TMEM185A	63
HSFX2	0
MAGEA9B	0
HSFX3	0
EOLA1	104
EOLA1-DT	31
IDSP1	3
IDS2	9
IDS	965
LOC107985667	0
LOC122319696	0
RN7SKP267	0
AFF2	35
RPL7L1P11	0
HAX1P1	7
FTH1P8	354
RNA5SP524	0
FMR1NB	0
FMR1	342
FMR1-AS1	2
LOC105373349	4
RNU6-382P	0
SLIRPP1	0
LOC105373348	0
MIR514A3	0
LOC101928863	2
MIR514A2	0
MIR514A1	1
MIR510	0
MIR509-1	0
MIR509-3	0
MIR509-2	0
MIR514B	0
MIR508	0
MIR507	1
MIR506	0
MIR513A2	0
MIR513A1	0
MIR513B	0
MIR513C	0
LOC105373347	6
LOC100419907	0
LOC101928832	1
CXorf51A	0
CXorf51B	0
ANKRD11P2	3
ELL2P4	0
RNA5SP517	0
LOC101928808	4
MIR891A	0
MIR891B	0
MIR892B	0
MIR892A	0
MIR888	0
MIR890	0
MIR892C	0
LOC107985703	0
SLITRK2	15
UFM1P1	0
TRMT1P1	1
SPANXN1	0
CYCSP44	0
RN7SKP189	0
HNRNPCP10	0
RRM2P4	0
UBE2NL	4
SPANXN2	0
HNRNPH1P2	0
SLITRK4	19
MYCLP3	0
SPANXN3	0
MTND2P39	0
MTND1P33	0
PGBD4P6	0
RN7SKP149	0
RN7SKP81	0
SPANXN4	0
LOC105373345	0
RNA5SP516	0
LOC100419795	1
LOC100420230	0
MAGEC2	8
LOC100420228	0
LOC392555	0
LOC100533669	0
MAGEC1	1
MAGEC3	0
SPANXD	0
LOC645188	0
SPANXA2	0
SPANXA1	0
SPANXA2-OT1	3
NDUFB3P5	1
RBMX2P2	10
SPANXC	0
LDOC1	198
RPL36AP52	10
RNU6-3P	0
SPANXB1	0
MIR320D2	0
CDR1	3
LINC00632	15
LOC101928833	0
LOC105373344	0
SOX3	0
RPS17P17	0
EEDP1	0
LOC105373343	2
LOC389895	0
RN7SL727P	0
HNRNPA3P3	6
LOC728660	3
CXorf66	1
MIR505	0
RNU6ATAC23P	0
ATP11C	163
BCYRN1P1	5
MCF2	21
F9	0
SRD5A1P1	11
SNURFL	1
LOC100130620	0
FGF13-AS1	10
MIR504	0
FGF13	52
H2AQ1P	0
KRT8P6	0
MAGEA13P	0
RN7SKP31	0
RNU6-985P	0
ZFYVE9P1	1
RN7SL325P	3
ZIC3	0
RAC1P4	6
GPR101	4
SRRM1P3	0
TM9SF5P	71
RPL22P23	2
SNORD61	0
RBMX	1453
RAB28P5	27
RANP4	2
RPL7P56	3
LOC100422685	0
RNU6-972P	0
ARHGEF6	180
CD40LG	19
LINC00892	5
RNU6-320P	0
MIR934	0
VGLL1	33
HTATSF1	617
BRS3	6
ADGRG4	10
STK24P1	1
MAP7D3	79
FHL1	697
E2F6P4	0
GAPDHP67	0
SLC9A6	185
MMGT1	356
CT45A11P	1
SAGE1	0
CT45A10	0
CT45A9	1
CT45A8	0
CT45A7	0
CT45A2	0
CT45A6	1
CT45A5	0
CT45A3	1
MGAT2P2	0
MGAT2P1	0
CT45A1	5
SAGE2P	0
SAGE3P	0
SAGE4P	0
ETS2P1	0
INTS6L	129
INTS6L-AS1	1
WDR4P1	5
CROCCP1	4
RNA5SP515	0
SMIM10L2A	15
LOC100506790	0
ZNF449	58
LOC105373342	1
ETDC	0
LOC100421043	0
ETDA	0
ZNF75D	153
LOC100419794	0
LOC650024	0
LOC728470	1
CT55	0
LOC100419791	0
SMIM10L2B-AS1	0
ETDB	0
SMIM10L2B	24
NCLP2	0
RTL8A	224
LOC112268301	46
RTL8C	464
RTL8B	70
SMIM10	28
HMGB3P31	34
LINC02243	1
RNU6-616P	0
MOSPD1	107
PABIR3	72
PABIR2	242
RNU4-44P	0
RPS7P12	4
RPL21P133	5
PLAC1	0
LINC00629	0
MIR424	0
MIR503	0
MIR503HG	28
MIR542	0
MIR450A2	0
MIR450A1	0
MIR450B	0
RPL36AP54	0
HPRT1	201
PHF6	126
NT5DC1P2	3
CCDC160	1
LARP1BP3	0
MIR106A	0
MIR18B	0
MIR20B	0
MIR19B2	0
MIR92A2	0
MIR363	0
TIMM8BP2	17
GPC3-AS1	3
RPSAP63	2
RPS24P19	202
GPC3	214
RNU6-203P	0
GPC4	1736
RNU1-115P	0
TFDP3	7
LOC100533716	5
USP26	18
NAA20P1	2
HS6ST2-AS1	1
HS6ST2	108
RNU6-98P	0
MBNL3	271
RAP2C-AS1	10
RAP2C	243
AGKP2	2
FRMD7	0
STK26	137
RNA5SP514	0
PNKDP1	8
MCRIP2P1	6
FIRRE	24
HDGFP1	2
OR2AF1P	0
OR7L1P	5
OR13K1P	0
OR13H1	0
NLRP7P1	0
LOC100421910	0
OR1AA1P	0
OR5BH1P	0
LOC107985705	1
LOC102723546	5
OR5AW1P	1
OR11N1P	0
IGSF1	11
OR11Q1P	0
RN7SL191P	0
ARHGAP36	4
LINC01201	0
LOC105373338	2
SPRING1P2	0
ENOX2	113
LOC105373336	0
DENND10P1	23
FSIP2LP	8
RBMX2	150
GPR119	4
SLC25A14	85
LOC112268303	0
RNU6-1130P	0
ZNF280C	70
AIFM1	614
RAB33A	10
ELF4	291
BCORL1	90
LOC105373335	6
UTP14A	125
SALL4P2	2
ZDHHC9	1681
SASH3	115
XPNPEP2	17
LOC105373334	5
APLN	42
OCRL	424
SMARCA1	599
RNA5SP513	0
RPS26P56	11
LOC107985684	8
TJAP1P1	9
RPL32P35	0
LOC107985699	0
KRT18P44	0
RUVBL2P1	0
LOC107985698	11
RPL7AP72	1
ACTRT1P1	0
BTG3P1	0
LOC100129947	0
ACTRT1	0
LOC105373333	3
LOC100420320	7
LOC105373332	0
PNPLA10P	5
LOC107985709	1
LOC107985650	0
LOC107985666	0
PRR32	0
MTCYBP38	0
DCAF12L1	1
OR4W1P	0
MTND4P24	68
MTND4LP1	0
MTCO1P53	240
LOC107985648	4
DCAF12L2	0
LOC101928495	1
FBLIM1P1	0
TEX13C	3
RPS26P57	0
LOC105373331	2
TENM1	16
SH2D1A	31
TEX13D	0
NPM1P34	3
HSPA8P20	1
ZIK1P1	2
STAG2	1130
STAG2-AS1	3
PARD6BP1	0
RNU6-122P	1
XIAP	751
RN7SL190P	3
CHCHD2P1	2
RNU7-69P	3
MEMO1P4	0
FERP1	5
THOC2	1184
TUBB4AP1	2
LOC107985645	0
H3P47	90
GRIA3	24
MRRFP1	7
RPL3P12	0
LOC101928359	0
UBE2V1P16	0
TPT1P13	0
MIR3672	0
HSPA8P1	61
LOC112268302	2
LOC105373328	3
CT47A6	0
CT47A7	0
CT47A8	0
CT47A9	0
CT47A10	0
CT47A12	0
CUL4B	414
RNU7-86P	0
RNU7-68P	0
LAMP2	1214
ATP1B4	6
LOC107985629	0
TMEM255A	37
ZBTB33	189
NKAPP1	18
EEF1A1P30	5
SFR1P1	0
RHOXF2	4
LINC01402	0
RHOXF1	0
RHOXF2B	0
RHOXF1-AS1	190
RHOXF1P1	71
RHOXF1P2	5
RHOXF1P3	0
LOC105373323	13
NKAP	332
AKAP14	17
NDUFA1	628
RNF113A	105
LOC100422368	6
UPF3B	238
LOC107985694	11
SNORA69	1
RPL39	2529
SOWAHD	8
MIR766	0
SEPTIN6	263
NKRF	85
UBE2A	531
STEEP1	232
LOC107985719	1
SLC25A5	4248
SLC25A5-AS1	12
RNY3P16	5
RN7SL118P	4
RNU1-67P	9
SLC25A43	92
MRPS17P9	0
LOC101928336	2
AKAP17BP	4
PGRMC1	1476
NUDT19P6	0
HNRNPA1P28	4
NUDT19P1	1
ARL5AP1	1
KIAA1210	7
LOC727838	0
LONRF3	484
COBLP1	0
AKR7A2P2	1
LINC01285	10
ZCCHC12	9
TMEM30BP1	4
IL13RA1	907
RBBP8P1	0
DOCK11	191
MIR1277	0
WDR44	183
RPL12P43	0
TUBB4BP3	0
KLHL13	20
TCERG1P1	1
SETP8	37
RNU6-1323P	0
LOC100126447	1
PRPF4BP1	5
LOC105373320	0
LOC100506955	0
SLC6A14P2	0
SLC6A14P1	0
CT83	0
SLC6A14	819
RNU6-154P	0
AGTR2	6074
API5P1	49
AKR1B1P8	0
RN7SL712P	0
DANT1	6
DANT2	9
SUMO2P21	36
EEF1GP5	42
ASS1P5	5
PHF5FP	0
LOC107985682	1
PLS3	2344
PLS3-AS1	8
LOC105373314	0
TUBAP6	3
LOC107985681	4
LUZP4	0
RPL36P18	10
RBMXL3	0
TMSB4XP7	1
SNORA35B	0
LRCH2	19
YAP1P2	0
LOC100419790	0
RNU6-648P	0
IL13RA2	36
MIR448	0
HSPA8P7	23
MIR1911	0
LOC105373313	0
MIR1298	0
MIR1264	0
MIR1912	0
MIR764	0
SNORA35	0
RPL36AP53	0
HTR2C	3
SSU72P1	0
TNPO3P1	0
RN7SL93P	0
LOC102724491	1
RNU1-57P	1
QTRT1P1	0
XACT	0
PPIHP2	0
LOC101928437	0
RNU6-1015P	0
RN7SL266P	22
LOC107985651	0
MIR4329	1
AMOT	34
HMGB3P30	2
LHFPL1	0
CCDC121P1	1
DPRXP7	0
RTL4	3
TRPC5OS	17
TRPC5	5
ALG13	395
RNA5SP512	0
RPL18AP15	11
EIF4BP7	220
SERTM2	2
HMGB1P12	2
RNU6-496P	0
DCX	18
CAPN6	7
GLUD1P9	0
FCF1P4	0
PAK3	61
CHRDL1	179
M6PRP1	0
TDGF1P3	4
RTL9	3
GNG5P2	5
LOC105373312	3
SNORD96B	0
AMMECR1	301
MIR3978	0
MIR652	0
TMEM164	2085
RPS5P7	7
LOC105373311	38
ACSL4	5014
PPP6CP	1
KCNE5	2
MFN1P1	0
NXT2	188
GUCY2F	31
RNU6-309P	0
IRS4-AS1	3
IRS4	7
COL4A5	279
COL4A6	37
ATG4A	194
PSMD10	367
VSIG1	8
TEX13B	0
NLRP3P1	14
LOC112267910	0
TMEM230P1	0
LOC101928335	2
MID2	181
NCBP2L	4
TSC22D3	6127
PRPS1	338
FRMPD3-AS1	1
FRMPD3	5
KRT18P49	4
DNAJA1P3	20
MYCLP1	7
DNAAF6	16
GTF3C6P2	3
NUP62CL	42
RBM41	212
EEF1A1P40	0
MORC4	208
CLDN2	419
RIPPLY1	0
TBC1D8B	128
RNF128	269
MIR548AN	0
RADX	39
SERPINA7P1	0
NAP1L4P2	0
LOC105373306	0
CSGALNACT2P2	3
PWWP3B	5
CTDSPL2P2	0
SERPINA7	2
LOC105373305	5
LOC105373304	0
NRK	7
RNU6-207P	0
LOC105373303	1
LOC107985680	11
KCTD9P2	7
TEX13A	0
RPL18AP14	0
PHB1P10	0
IL1RAPL2	5
ESX1	0
FAM199X	376
LOC286437	53
ZCCHC18	34
SLC25A53	22
LOC101060236	0
LOC122394733	0
H2BW3P	1
LOC107985662	0
H2BW2	1
H2BW1	0
LOC107987334	0
H2BW4P	0
DPPA3P1	0
SLC25A53P1	1
TMSB15B	2
ELF2P1	2
H2BP9	0
TMSB15B-AS1	0
RNA5SP511	0
PLP1	0
RAB9B	4
LOC107985661	15
TMEM31	0
GLRA4	2
MORF4L2-AS1	30
MORF4L2	1649
CNEP1R1P1	1
TCEAL1	218
TCEAL3	246
LOC105373302	11
TCEAL4	697
LINC02589	2
RAB40A	0
LL0XNC01-250H12.3	24
BEX3	1613
TCEAL9	620
TCEAL7	26
BEX2	443
TCEAL5	1
LOC100420653	0
TCEAL8	537
BEX4	620
RPSAP59	0
LOC100128601	4
NXF3	7
BEX1	5
NUDT19P2	0
RAB40AL	0
MTCYBP32	1
MTND6P32	0
MTND5P26	0
MTND4P32	0
MTCO3P19	0
MTATP6P19	0
MTCO2P19	0
MTCO1P19	3
MTND2P2	0
MTND1P32	0
LINC00630	20
BHLHB9	1
GPRASP2	0
BEND7P1	0
RNU6-589P	0
GPRASP1	44
H3P45	1
ARMCX5-GPRASP2	13
ARMCX5	86
NXF4	0
LOC100420162	0
FOXN3P1	8
TMSB15A	8
TCP11X2	2
NXF2B	4
LOC100499471	0
NXF2	1
TCP11X1	1
TCP11X3P	14
BEX5	96
LOC105373299	0
TCEAL6	8
TCEAL2	9
MTND6P13	0
C3orf49P1	4
H2BP8	0
RNU6-345P	0
ZMAT1	270
NXF5	0
GK4P	75
LOC100533636	0
RNU6-587P	0
LOC100420247	0
ARMCX2	224
RNU6-30P	0
ARMCX3	728
ARMCX6	171
ARMCX7P	6
ARMCX1	202
PRKCIP1	13
PPIAP90	2
ARMCX4	158
HNRNPH2	7
GLA	143
RPL36A	6
RPL36A-HNRNPH2	0
BTK	81
TIMM8A	32
RPL21P132	0
NANOGNBP3	7
RNU6-934P	0
TAF7L	3
DRP2	4
YWHAQP8	0
CENPI	22
TMEM35A	8
TRMT2B	161
ARL13A	1
CSGALNACT2P1	3
NSA2P3	3
HNRNPA1P27	0
XKRX	9
HNRNPA1P26	4
NOX1	1
CSTF2	138
RAD21P1	2
PPIAP89	0
SYTL4	39
SRPX2	36
TSPAN6	303
LOC105373298	1
TNMD	5
PCDH19	1
RPSAP8	69
CTDSPL2P1	0
B3GNT2P1	5
XRCC6P5	1
TEX101P1	0
HMGB1P32	9
EEF1A1P15	4
LOC100420955	0
RPL6P29	0
KPNB1P1	1
NCKAP1P1	0
ERVFC1	0
DIAPH2-AS1	1
RN7SL74P	1
NDUFB5P2	0
RPA4	12
DIAPH2	270
SKP2P1	0
LOC105373296	0
LOC107985714	0
RN7SKP194	0
LOC105373294	0
BRDTP1	0
RPS29P28	0
LOC101928508	5
RN7SL379P	0
KAT7P1	7
LOC100420872	2
RPS7P13	2
HNRNPDLP1	0
HNRNPDLP3	0
GTF3C6P1	0
RNA5SP510	0
CALM1P1	3
MIR548M	0
LOC107985710	8
CCNB1IP1P3	1
LOC107985647	21
PAICSP7	13
LOC107985704	25
TUBB4BP8	6
RNU6-332P	0
USP37P1	2
FAM133A	26
NAP1L3	18
RPL7P55	3
NT5DC1P1	0
ST13P18	31
AP2B1P1	11
DLGAP5P2	1
TUSC2P2	0
RPL26P36	169
SNX3P1X	1
KRT18P11	35
EIF4A1P10	322
VDAC1P3	3
RNU2-26P	1
PCDH11X	4
LOC105373293	0
SERBP1P4	0
PABPC5	4
LOC100287033	2
LOC107985643	1
PABPC5-AS1	0
LOC107985700	0
RNU6-555P	0
UBE2V1P9	0
LOC105373292	0
RNF19BPX	2
USP12PX	2
STAU2P1	3
TGIF2LX	1
LOC102724150	3
SRIP2	0
LOC107985653	2
CPXCR1	0
LOC107985713	6
CAPZA1P1	10
TMEM184CP1	0
MRPS22P1	0
RPL34P36	1
RPSAP15	294
KLHL4	11
COPS8P1	0
FCF1P9	0
GEMIN8P3	0
LOC112267875	3
EEF1A1P29	22
DACH2	3
TPMTP4	0
STIP1P3	30
NDUFA5P7	0
MIR361	0
CHM	164
SFR1P2	0
MIR1321	0
POF1B	6
ZNF711	25
LOC101928128	0
SATL1	2
APOOL	171
UBE2DNL	0
SETP4	0
TEX16P	81
HDX	32
MIR548I4	0
RPS6KA6	29
CYLC1	0
TERF1P4	17
POMPP1	0
POU3F4	22
LOC107985635	0
ATG4AP1	2
EIF3MP1	1
LOC105373288	0
LOC105373287	1
RPL22P22	3
EIF3JP1	11
LOC105373286	2
RNU6-974P	0
PDK1P2	0
LOC105373285	1
LOC100422471	9
LOC105373284	0
SH3BGRL	1015
HMGN5	99
RNU6-995P	0
VDAC1P1	48
RNU6-493P	0
LOC105373283	3
PSMA1P1	9
BRWD3	141
HK2P1	63
WBP11P3	0
HNRNPH3P1	1
TENT5D	0
CHMP1B2P	1
LOC105373282	0
CORO1CP1	0
ITM2A	255
KIF4CP	1
CTHRC1P1	0
GPR174	26
P2RY10BP	0
P2RY10	32
MIR4328	0
RPL7P54	0
LPAR4	14
PPATP2	0
RTL3	0
LOC107985670	5
UBE2V1P7	0
HMGN1P34	14
CYSLTR1	75
LOC107985669	0
FNDC3CP	1
TAF9B	154
PGK1	3197
PGAM4	20
C4orf46P2	6
ATP7A	248
COX7B	765
RN7SL460P	1
RNU6-854P	0
MAGT1	1692
FABP5P15	3
ATRX	819
FGF16	11
SPRYD7P1	9
LOC105373254	0
RNA5SP509	4
MIR325	0
MIR384	0
MIR325HG	1
TRAPPC13P1	2
RNA5SP508	0
MAGEE1	51
LDHBP2	19
LOC100533728	0
RNU6-867P	0
MMADHCP1	0
PBDC1	275
LOC107985665	5
ARL5AP5	1
FOXN3P2	11
SAR1AP4	0
MAGEE2	3
TTC3P1	118
BRAFP1	10
PCNPP4	9
LOC107985664	5
RPL21P134	32
ZDHHC15	47
TERF1P7	9
RNU6-562P	0
BUD31P2	0
UPRT	108
ABCB7	259
NEXMIF	27
RNU6-330P	0
RLIM	379
PABPC1P3	6
HNRNPA1P25	1
SLC16A2	24
LOC105373252	2
RPS7P14	11
THAP12P1	18
RN7SL790P	0
RPS6P26	7
LOC727681	0
ZCCHC13	0
MIR374A	0
MIR545	0
RN7SL648P	5
MIR374C	0
MIR374B	0
MIR421	0
RAB11FIP1P1	57
BMP2KL	1
ATP5MKP1	25
MKRN5P	10
DDX3P2	0
DDX3P1	19
UHRF2P1	2
AARSD1P1	2
SHISA5P2	8
RPSAP14	0
FTX	14
JPX	41
FXYD6P3	0
XIST	50
TSIX	40
SEPHS1P4	7
CHIC1	117
RPL7P53	1
MAP2K4P1	9
MORF4L1P6	0
CDX4	0
RNU6-1044P	0
YWHAZP8	0
LRRFIP2P1	1
TOMM20P4	17
NAP1L2	56
NAP1L6P	23
LOC101928380	0
PABPC1L2A	0
PABPC1L2B	0
PABPC1L2B-AS1	0
FAM226A	0
FAM236A	0
FAM236C	0
DMRTC1	0
FAM236D	0
FAM236B	0
FAM226B	6
DMRTC1B	0
RNU1-112P	5
CAPZA1P3	0
PHKA1-AS1	1
MATR3P1	10
PHKA1	95
RNU2-68P	5
HDAC8	296
LOC105373250	20
CITED1	498
RPS4X	10434
ERCC6L	4
RN7SL388P	3
PIN4	158
LOC121627959	66
RTL5	29
RPS26P11	5
RNU6-1078P	0
NHSL2	69
LOC100289206	0
LOC101060274	0
LOC100132741	4
CXorf49B	0
LOC107987329	0
LOC107987328	0
CXorf49	0
LINC00891	1
LOC101059915	1
LOC100129291	0
CXCR3	17
GCNA	38
OGT	2363
SOCS6P1	1
INGX	2
PABPN1P1	39
TAF1	348
RHOG2P	1
ZCRB1P1	18
ITGB1BP2	5
NONO	1997
LOC105373247	6
ZMYM3	295
GJB1	501
LOC107985688	7
NLGN3	9
MED12	197
IL2RG	154
CXorf65	18
FOXO4	69
SNX12	371
SOCS5P4	3
RNU1-56P	10
NUTF2P7	11
RPS23P8	627
SLC7A3	0
WASHC3P1	0
SNORD3E	0
LOC112268306	0
TEX11	7
DLG3-AS1	3
RNU4-81P	0
DLG3	440
LOC105373244	2
GDPD2	12
RNY4P23	0
TRAPPC2LP1	0
KIF4A	19
PDZD11	179
RAB41	6
ARR3	3
P2RY4	0
RNA5SP507	0
AWAT1	3
RN7SL581P	0
DGAT2L6	0
LOC107985683	2
IGBP1	505
MTND4P31	0
MTND5P39	2
MTND6P31	7
MTCYBP31	0
OTUD6A	1
AWAT2	2
MIR676	0
CNOT7P1	4
PRKXP2	0
RNA5SP506	0
EDA	122
NALF2	21
CYCSP43	0
LINC00269	8
HMGN1P35	4
PJA1	209
LOC107985646	0
LOC105373242	5
LOC102723911	2
EFNB1	145
SERBP1P1	39
ACTR3P2	2
STARD8	174
COX6CP12	0
RPL31P63	7
RNU6-245P	1
YIPF6	620
LOC100128467	1
AKIRIN1P2	3
RNU6-1225P	0
PGK1P1	55
OPHN1	188
BMI1P1	1
LOC105373241	0
AR	78
LOC100288853	0
LOC100129144	0
LOC105373240	3
RNU6-394P	0
EDA2R	29
PKMP2	0
GPR165P	2
MTFR1P1	0
HEPH	85
EIF4BP9	0
ATXN7L3P1	0
VSIG4	439
MIR223	0
MIR223HG	23
RBMXP5	22
CCNYL5	4
ETF1P3	9
NANOGP9	12
LOC107985679	1
MSN	9201
FRMD8P1	0
LAS1L	307
AP1M2P1	1
TLE1P1	10
PRXL2CP1	0
MORF4L1P5	2
CCT4P2	8
LOC100533843	0
ZC3H12B	20
ZC4H2	30
LOC105373239	7
BLOC1S2P1	0
GRPEL2P2	2
KRT8P27	1
YWHAZP7	0
SHC1P1	3
PFN5P	0
KPNA4P1	3
LOC112268307	0
MTMR8	8
ASB12	2
RN7SL799P	0
AMER1	46
LOC100419786	0
HNRNPDP1	10
MIR1468	0
BTF3P8	0
ARHGEF9-IT1	2
ARHGEF9	208
LINC01278	137
SPIN4	35
LOC112268310	0
CBX1P1	10
SPIN4-AS1	1
LOC100533730	0
LOC105377212	3
LOC105377211	2
LOC100533729	0
ZFRP1	0
MTND2P25	0
